date,channel,spend,cpm,impressions,clicks,conversions,est_reach,dow,is_weekend,reach_pct,reach_people
2024-10-15,Streaming,29233.208725289864,18.0,1624067.1514049924,27274.16152096557,27.136233194104904,99908.00970618804,1,0,0.11992368995559133,119923.68995559133
2024-10-16,Streaming,19365.968475205456,18.0,1075887.1375114142,18938.90239749316,24.01617451920592,67626.12902101483,2,0,0.08160251660194505,81602.51660194506
2024-10-17,Streaming,23271.06098688426,18.0,1292836.72149357,24453.82428294785,24.01232737586813,80571.63900286908,3,0,0.09702027162106193,97020.27162106193
2024-10-18,Streaming,33275.14403993664,18.0,1848619.1133298131,34358.26177207754,14.176500832591184,112728.3571043642,4,0,0.13502475371268102,135024.75371268103
2024-10-19,Streaming,41979.166673420754,18.0,2332175.926301153,40619.80590096563,23.418599202419163,139566.38357723362,5,1,0.1664150196029552,166415.0196029552
2024-10-20,Streaming,50800.56059139311,18.0,2822253.3661885057,57268.79646381048,29.55837892713988,165727.4086499415,6,1,0.1967170094403092,196717.0094403092
2024-10-21,Streaming,15019.389825070604,18.0,834410.5458372558,15473.67263950898,20.93673647131213,52950.37715798117,0,0,0.06404375069407342,64043.750694073424
2024-10-22,Streaming,41024.84642158208,18.0,2279158.134532337,39434.494181941314,15.605972164902337,136674.24750318125,1,0,0.1630469715128154,163046.9715128154
2024-10-23,Streaming,46802.30208417629,18.0,2600127.8935653493,38115.232115486666,21.80653215069052,153997.0441304746,2,0,0.18316662030960967,183166.6203096097
2024-10-24,Streaming,24484.87750941071,18.0,1360270.9727450395,26366.96235047794,26.7024335064473,84549.92228253528,3,0,0.10174481507779776,101744.81507779776
2024-10-25,Streaming,45442.20352340347,18.0,2524566.862411304,49778.57533248157,27.931444600540285,149958.94189215894,4,0,0.17848811029541914,178488.11029541914
2024-10-26,Streaming,48811.46720813369,18.0,2711748.1782296496,50292.2398196509,28.73494849207284,159917.7252258502,5,1,0.19001344871840609,190013.44871840609
2024-10-27,Streaming,44129.98912137798,18.0,2451666.0622987766,44489.50492402735,27.76426227531009,146039.80232466417,6,1,0.17394068347835676,173940.68347835675
2024-10-28,Streaming,43483.41739246127,18.0,2415745.4106922927,39975.1388942713,22.55192791792509,144100.28976056122,0,0,0.1716877937780848,171687.7937780848
2024-10-29,Streaming,31215.2619865794,18.0,1734181.221476633,33868.195606153735,19.232798492106564,106223.53253872503,1,0,0.12737120792416443,127371.20792416442
2024-10-30,Streaming,44105.50085327616,18.0,2450305.602959787,43517.22092325617,32.07507302025917,145966.4466972399,2,0,0.17385550485999346,173855.50485999347
2024-10-31,Streaming,42193.02337200436,18.0,2344056.8540002424,45989.45838316924,21.88795022477134,140212.81093036244,3,0,0.1671673303413188,167167.3303413188
2024-11-01,Streaming,34336.05408785277,18.0,1907558.560436265,38307.24292240599,24.626908198314336,116055.4031370276,4,0,0.13893255355752024,138932.55355752024
2024-11-02,Streaming,18284.285952395523,18.0,1015793.6640219736,19193.88579062368,20.72318415460988,64000.39995639626,5,1,0.07727241909038912,77272.41909038913
2024-11-03,Streaming,46863.53555014533,18.0,2603529.752785852,45104.5565919276,27.255134552855097,154178.2713326834,6,1,0.1833764226537058,183376.42265370578
2024-11-04,Streaming,47717.96177235661,18.0,2650997.876242034,50900.465291662855,32.59890128397509,156701.9012622036,0,0,0.18629648309083252,186296.4830908325
2024-11-05,Streaming,19826.61201877589,18.0,1101478.445487549,14637.401375124906,23.90418112765907,69164.89184104784,1,0,0.08343863928549632,83438.63928549632
2024-11-06,Streaming,46234.07138279916,18.0,2568559.52126662,50970.95236117728,36.7882161419959,152312.94811773903,2,0,0.1812163009312413,181216.3009312413
2024-11-07,Streaming,31438.3015933825,18.0,1746572.3107434723,32496.618748263983,26.178637114371146,106930.73939227404,3,0,0.12820415210391128,128204.15210391128
2024-11-08,Streaming,33005.04779832357,18.0,1833613.766573532,30469.67245346893,26.606212297127527,111878.8188015061,4,0,0.13402618629203708,134026.18629203708
2024-11-09,Streaming,41263.141994832,18.0,2292396.777490667,41317.32514058612,20.832189200477533,137397.56885676752,5,1,0.16388965296433425,163889.65296433424
2024-11-10,Streaming,43569.72759266926,18.0,2420540.4218149586,46146.40254993661,26.07776906602454,144359.51576799134,6,1,0.1719889979601776,171988.9979601776
2024-11-11,Streaming,55926.69998282884,18.0,3107038.887934936,57715.93153692147,21.802767925021264,180465.07709962435,0,0,0.2136553017718689,213655.3017718689
2024-11-12,Streaming,44147.72890788791,18.0,2452651.605993773,52767.43736220739,24.18909000946788,146092.93760783068,1,0,0.17400238131922008,174002.3813192201
2024-11-13,Streaming,33345.7770187054,18.0,1852543.167705856,36825.61089267455,17.00686264053296,112950.35204856023,2,0,0.13528564242477412,135285.64242477412
2024-11-14,Streaming,40193.812376980255,18.0,2232989.576498904,31793.60677779227,28.74160271409072,134145.72768029172,3,0,0.1600994523268746,160099.4523268746
2024-11-15,Streaming,19096.971011468435,18.0,1060942.8339704687,19334.98421104943,18.281009931615127,66726.0948325191,4,0,0.08052811899020443,80528.11899020443
2024-11-16,Streaming,32920.890593259246,18.0,1828938.3662921805,33677.933687758275,15.978494167317638,111613.90926468506,5,1,0.13371474407626094,133714.74407626095
2024-11-17,Streaming,46276.06297561831,18.0,2570892.3875343506,47258.73266965128,26.01061727195397,152437.54645858568,6,1,0.18136063805648403,181360.63805648402
2024-11-18,Streaming,46197.38784702869,18.0,2566521.547057149,38488.631164940416,26.47154081681835,152204.0809239002,0,0,0.18109018155828194,181090.18155828194
2024-11-19,Streaming,34381.57900648301,18.0,1910087.722582389,37110.58858545203,10.46562287404273,116197.81993092348,1,0,0.13909972709233803,139099.72709233803
2024-11-20,Streaming,26494.44035657017,18.0,1471913.3531427872,27082.225889898367,13.278216781738612,91089.26787531564,2,0,0.10949694832553619,109496.94832553618
2024-11-21,Streaming,33186.19764930426,18.0,1843677.64718357,37489.98554829778,28.289531412739368,112448.70512200864,3,0,0.13469607724542537,134696.07724542537
2024-11-22,Streaming,38759.78612610003,18.0,2153321.451450001,35673.93890478124,24.48348052494161,129760.51012754558,4,0,0.15498112332976685,154981.12332976685
2024-11-23,Streaming,42678.43637866333,18.0,2371024.243259074,41145.40201913947,23.495770093465985,141677.79694748833,5,1,0.16887161579584112,168871.61579584112
2024-11-24,Streaming,54141.8728833109,18.0,3007881.8268506057,59426.29331124962,25.758642253600154,175371.74996072214,6,1,0.2078123594904585,207812.3594904585
2024-11-25,Streaming,49826.83142769941,18.0,2768157.301538856,44136.244315708,29.61419754428936,162889.78712040273,0,0,0.1934446427465275,193444.6427465275
2024-11-26,Streaming,49695.690257529066,18.0,2760871.680973837,52859.62135427184,19.70761982355777,162506.67902960582,1,0,0.19300256850836117,193002.56850836118
2024-11-27,Streaming,37055.44242411966,18.0,2058635.69022887,43711.85314109387,31.81685126888835,124512.18945118168,2,0,0.14884470728066052,148844.7072806605
2024-11-28,Streaming,38527.94721314403,18.0,2140441.511841335,41925.29393685536,32.66330740654344,129048.92414752008,3,0,0.15414980766211528,154149.8076621153
2024-11-29,Streaming,48080.36189402072,18.0,2671131.216334484,45322.91676193421,24.2396036867016,157769.39384014552,4,0,0.18753083025949852,187530.83025949853
2024-11-30,Streaming,37623.16683039015,18.0,2090175.9350216752,39829.71097158221,22.46390517817561,126264.84581648224,5,1,0.15089523161188012,150895.23161188012
2024-12-01,Streaming,52880.757248523776,18.0,2937819.8471402097,57257.62946846422,22.674606404198087,171748.4908279625,6,1,0.2036488073410121,203648.80734101209
2024-12-02,Streaming,31871.76409663435,18.0,1770653.5609241305,36581.58963431273,29.04417347806289,108303.14493902533,0,0,0.12981997416064797,129819.97416064797
2024-12-03,Streaming,38614.87755392776,18.0,2145270.9752182085,39196.71322661909,23.690200595152675,129315.82641769374,1,0,0.154461643341189,154461.64334118902
2024-12-04,Streaming,24446.262661587574,18.0,1358125.7034215322,26433.489082746182,22.28035189704786,84423.69237170303,2,0,0.10159500446634749,101595.0044663475
2024-12-05,Streaming,40845.18475815327,18.0,2269176.931008515,40206.36708925035,16.584052515048015,136128.39652949828,3,0,0.16241089834559094,162410.89834559095
2024-12-06,Streaming,40781.177352360166,18.0,2265620.964020009,44958.18947064494,26.682784693463752,135933.82286720426,4,0,0.16218413344978488,162184.1334497849
2024-12-07,Streaming,24175.7202597636,18.0,1343095.5699868666,28273.901752933827,15.448847687065358,83538.69560914993,5,1,0.10054450317795097,100544.50317795097
2024-12-08,Streaming,44535.85523509218,18.0,2474214.1797273434,40533.419315139545,27.482085482301397,147254.42918769427,6,1,0.17535073907460214,175350.73907460214
2024-12-09,Streaming,47466.11364602157,18.0,2637006.313667865,51952.19531192017,38.388039787841954,155959.03943955147,0,0,0.18543721498995833,185437.21498995833
2024-12-10,Streaming,40160.2528229516,18.0,2231125.1568306447,45952.47133319185,30.4126709867356,134043.4224352952,1,0,0.15998013688783647,159980.13688783647
2024-12-11,Streaming,38751.13114649933,18.0,2152840.6192499623,41140.67959437551,26.338689941466672,129733.95846707564,2,0,0.15495010799956077,154950.10799956077
2024-12-12,Streaming,34087.15211198106,18.0,1893730.6728878368,29460.273103862197,22.06581747735209,115276.24691504064,3,0,0.13801780461987265,138017.80461987265
2024-12-13,Streaming,29741.31894030524,18.0,1652295.4966836243,31722.30263091777,23.704566387658637,101532.33536161392,4,0,0.12184072583465647,121840.72583465646
2024-12-14,Streaming,30712.079185475413,18.0,1706226.6214153008,42954.016293728746,18.7438250639992,104625.4794328554,5,1,0.12548827042490568,125488.27042490568
2024-12-15,Streaming,41799.14369546417,18.0,2322174.6497480096,48979.66132033452,26.15179281243308,139021.74934287235,6,1,0.16578103676302813,165781.03676302813
2024-12-16,Streaming,25170.15568017582,18.0,1398341.98223199,24498.75853972038,16.30714430933409,86786.46081335112,0,0,0.10439808920879959,104398.08920879959
2024-12-17,Streaming,26641.375958313867,18.0,1480076.4421285482,30284.80991392958,28.82644433463929,91565.12553318864,1,0,0.11006038211181775,110060.38211181774
2024-12-18,Streaming,45995.77541245356,18.0,2555320.8562474195,56648.00556491626,28.8040102795837,151605.4307030289,2,0,0.18039657143362167,180396.57143362166
2024-12-19,Streaming,46963.22862080323,18.0,2609068.2567112907,51168.91630687194,25.868982406067,154473.21848584877,3,0,0.183717845306808,183717.84530680798
2024-12-20,Streaming,41884.75761018103,18.0,2326930.9783433904,41482.28401571188,24.601253174063675,139280.8165575091,4,0,0.16608262041485294,166082.62041485295
2024-12-21,Streaming,44755.88435928583,18.0,2486438.019960324,39936.82305851749,24.58204687663797,147911.9903683837,5,1,0.17611383385886656,176113.83385886656
2024-12-22,Streaming,34386.620035577944,18.0,1910367.7797543304,35953.81145544467,33.380579916869664,116213.5881421353,6,1,0.13911823581929836,139118.23581929837
2024-12-23,Streaming,21929.58605068184,18.0,1218310.3361489912,22606.4733845264,20.82231287002013,76149.91686499341,0,0,0.09176164683297926,91761.64683297926
2024-12-24,Streaming,39321.286183005184,18.0,2184515.8990558432,43479.62830245488,29.06554082156549,131480.893746214,1,0,0.1569900890272214,156990.0890272214
2024-12-25,Streaming,26692.94868669074,18.0,1482941.593705041,22132.06923071764,18.889243629543977,91732.0725056385,2,0,0.11025803195401558,110258.03195401558
2024-12-26,Streaming,40910.93606255913,18.0,2272829.781253285,39672.83867356143,25.73290454174215,136328.21377630747,3,0,0.16264375756361318,162643.75756361318
2024-12-27,Streaming,34296.85932213534,18.0,1905381.0734519635,32068.06177478432,24.426854857730454,115932.76603992328,4,0,0.13878859130825552,138788.59130825553
2024-12-28,Streaming,36548.53118861973,18.0,2030473.9549233185,42234.72655984559,22.443321893034597,122943.53157926498,5,1,0.14700835645337637,147008.35645337636
2024-12-29,Streaming,43199.65191145163,18.0,2399980.6617473126,40135.98787342359,24.746313094004545,143247.32086048505,6,1,0.1706964941849127,170696.4941849127
2024-12-30,Streaming,32519.03935378353,18.0,1806613.2974324184,27688.776469374057,23.73662799858031,110347.59732084264,0,0,0.13222559600623002,132225.59600623001
2024-01-01,YouTube,34870.0800969212,12.0,2905840.0080767665,85855.48655017934,25.163193523767287,226955.9622364641,0,0,0.20173863309907925,201738.63309907925
2024-01-02,YouTube,23588.89812195915,12.0,1965741.5101632625,54304.19381732965,16.56416133664585,160613.63011781758,1,0,0.14276767121583786,142767.67121583785
2024-01-03,YouTube,26305.39746877972,12.0,2192116.455731644,48363.93139853753,17.97149842100791,177163.4550070629,2,0,0.1574786266729448,157478.62667294478
2024-01-04,YouTube,22593.235747398023,12.0,1882769.645616502,48166.00346966289,27.42903776511472,154453.28210834705,3,0,0.13729180631853072,137291.80631853073
2024-01-05,YouTube,24549.936740122917,12.0,2045828.0616769092,61771.10702697394,26.705512775538928,166511.47216306158,4,0,0.14801019747827696,148010.19747827697
2024-01-06,YouTube,27231.953571948416,12.0,2269329.4643290346,75761.70426208388,23.48001325722462,182723.201583412,5,1,0.16242062362969956,162420.62362969955
2024-01-07,YouTube,26850.7517316536,12.0,2237562.6443044664,66781.65878198706,26.23767353122173,180441.01832103851,6,1,0.1603920162853676,160392.0162853676
2024-01-08,YouTube,24834.288278442396,12.0,2069524.023203533,57129.77294209432,38.35656257985733,168247.48611834348,0,0,0.1495533209940831,149553.3209940831
2024-01-09,YouTube,18809.1479679332,12.0,1567428.9973277664,40574.59089869318,23.25423877551052,130568.55146079468,1,0,0.1160609346318175,116060.93463181751
2024-01-10,YouTube,33169.64221426517,12.0,2764136.8511887644,63655.48999112091,28.30029716590865,217350.8225417784,2,0,0.1932007311482475,193200.73114824752
2024-01-11,YouTube,36661.09069465473,12.0,3055090.891221228,87803.91570102212,21.66480016051398,236926.61243583597,3,0,0.21060143327629863,210601.43327629863
2024-01-12,YouTube,19901.18571896601,12.0,1658432.1432471676,45156.50834714439,24.989522122790547,137538.85561496473,4,0,0.12225676054663533,122256.76054663533
2024-01-13,YouTube,27957.735153584654,12.0,2329811.262798721,67272.29119882401,21.900799983569776,187048.3279047756,5,1,0.16626518035980054,166265.18035980052
2024-01-14,YouTube,28504.903289801463,12.0,2375408.6074834554,76575.1117674011,32.52351993888461,190291.7979177478,6,1,0.16914826481577583,169148.26481577582
2024-01-15,YouTube,20169.842409140176,12.0,1680820.2007616812,45029.458486045965,20.541843674237494,139243.94861207166,0,0,0.1237723987662859,123772.3987662859
2024-01-16,YouTube,26352.86618488734,12.0,2196072.182073945,60534.83758903107,21.707564360845407,177449.33281683663,1,0,0.15773274028163256,157732.74028163255
2024-01-17,YouTube,22031.591805244025,12.0,1835965.983770336,47087.50535631894,33.58186179843062,150955.67179719653,2,0,0.13418281937528578,134182.8193752858
2024-01-18,YouTube,24627.96652461375,12.0,2052330.5437178125,38062.44513484949,19.10774803823613,166988.266726804,3,0,0.1484340148682702,148434.0148682702
2024-01-19,YouTube,26244.123097334188,12.0,2187010.258111182,56409.56627992167,25.64124880741802,176794.26613291446,4,0,0.15715045878481285,157150.45878481286
2024-01-20,YouTube,21918.74415838229,12.0,1826562.0131985245,49996.92958010309,29.220551089562264,150250.94140399795,5,1,0.1335563923591093,133556.3923591093
2024-01-21,YouTube,32985.40559867766,12.0,2748783.799889805,75222.48023181016,31.060193075998978,216301.94278850625,6,1,0.19226839358978332,192268.3935897833
2024-01-22,YouTube,28719.73140898071,12.0,2393310.950748393,60298.99659405714,37.52136677029785,191561.20529554752,0,0,0.1702766269293756,170276.6269293756
2024-01-23,YouTube,19840.642520046804,12.0,1653386.876670567,43910.84253106183,25.36208428305497,137154.0765847155,1,0,0.12191473474196934,121914.73474196934
2024-01-24,YouTube,34220.9763559347,12.0,2851748.0296612247,84963.32109567295,26.691370824865487,223305.46966278492,2,0,0.19849375081136442,198493.7508113644
2024-01-25,YouTube,26400.578011315105,12.0,2200048.167609592,60445.34118860855,25.8434901961064,177736.56081248418,3,0,0.1579880540555415,157988.0540555415
2024-01-26,YouTube,21253.795965974863,12.0,1771149.6638312384,38278.13990387714,20.70830081957228,146084.87380708678,4,0,0.1298532211618549,129853.2211618549
2024-01-27,YouTube,14292.909193182017,12.0,1191075.7660985012,39334.47598922781,20.854215198336803,101058.931309014,5,1,0.089830161163568,89830.161163568
2024-01-28,YouTube,17970.986926013316,12.0,1497582.243834443,36876.785892043765,30.083188719293695,125175.51019323416,6,1,0.11126712017176371,111267.12017176372
2024-01-29,YouTube,18969.228371374345,12.0,1580769.0309478622,46352.1397552055,28.587991703183555,131594.29127768558,0,0,0.11697270335794273,116972.70335794272
2024-01-30,YouTube,24795.65782441192,12.0,2066304.8187009927,44977.13069092877,24.30607801909509,168011.88209875888,1,0,0.1493438951988968,149343.8951988968
2024-01-31,YouTube,24331.06025028401,12.0,2027588.3541903344,49877.24419971117,21.6000473407925,165172.38969142796,2,0,0.14681990194793598,146819.90194793598
2024-02-01,YouTube,10612.992720402595,12.0,884416.0600335496,20801.36877839643,26.79178736901499,76179.09554700057,3,0,0.06771475159733385,67714.75159733386
2024-02-02,YouTube,20958.91947348421,12.0,1746576.6227903508,43178.77807790787,33.01441032900032,144229.99700853875,4,0,0.1282044417853678,128204.4417853678
2024-02-03,YouTube,36933.85400293832,12.0,3077821.166911526,77788.11634703005,32.52993695243974,238432.0848876777,5,1,0.21193963101126903,211939.63101126903
2024-02-04,YouTube,28130.732422652374,12.0,2344227.701887698,62147.42178856121,27.42981653526021,188075.40981911204,6,1,0.16717814206143294,167178.14206143294
2024-02-05,YouTube,14615.499610819,12.0,1217958.3009015834,33538.70677929553,14.554525968800991,103203.8031461966,0,0,0.0917367139077303,91736.7139077303
2024-02-06,YouTube,28606.700794878376,12.0,2383891.732906531,64739.724898110864,28.285943248021187,190893.59699401105,1,0,0.1696831973280098,169683.1973280098
2024-02-07,YouTube,37971.25499153399,12.0,3164271.2492944994,95354.54732467567,27.052168986795163,244126.69452434132,2,0,0.21700150624385897,217001.50624385898
2024-02-08,YouTube,26472.590988178537,12.0,2206049.249014878,65865.65574817952,17.454972187319285,178169.86695367162,3,0,0.15837321506993032,158373.21506993033
2024-02-09,YouTube,22014.64095771802,12.0,1834553.4131431684,53289.61602587178,25.944668734594103,150849.85652214845,4,0,0.13408876135302084,134088.76135302085
2024-02-10,YouTube,20163.817505602667,12.0,1680318.1254668888,43227.874500569946,14.366396205008993,139205.7519713236,5,1,0.12373844619673209,123738.4461967321
2024-02-11,YouTube,27946.677232099973,12.0,2328889.7693416644,81308.97151490342,34.22549871498364,186982.6268475641,6,1,0.166206779420057,166206.779420057
2024-02-12,YouTube,30144.81614976197,12.0,2512068.012480164,70145.07149010632,19.606720751448083,199924.6570225793,0,0,0.17771080624229274,177710.80624229275
2024-02-13,YouTube,32041.031434673485,12.0,2670085.952889457,72024.60881621527,21.161176666117264,210900.15871886676,1,0,0.18746680775010374,187466.80775010373
2024-02-14,YouTube,23406.39239111965,12.0,1950532.6992599715,62200.67098371027,10.007425761687012,159488.2558060849,2,0,0.14176733849429768,141767.33849429767
2024-02-15,YouTube,17943.426429892315,12.0,1495285.5358243596,39275.21447617718,25.29357205299953,124997.53519497148,3,0,0.11110892017330798,111108.92017330798
2024-02-16,YouTube,27038.33138901324,12.0,2253194.28241777,54644.272083909134,30.846458447825142,181564.92822481805,4,0,0.16139104731094936,161391.04731094936
2024-02-17,YouTube,24395.543050810047,12.0,2032961.9209008373,56479.85654264261,27.86067117213168,165567.14813735813,5,1,0.14717079834431832,147170.79834431832
2024-02-18,YouTube,25115.21208165871,12.0,2092934.3401382256,63634.63528103153,22.939244898077163,169958.53834992298,6,1,0.15107425631104265,151074.25631104264
2024-02-19,YouTube,17002.643957901866,12.0,1416886.9964918222,36822.06337752474,22.36977105544881,118897.74960166948,0,0,0.10568688853481732,105686.88853481732
2024-02-20,YouTube,28083.23688050556,12.0,2340269.74004213,66071.35121914708,21.36504569347371,187793.57701213064,1,0,0.1669276240107828,166927.62401078278
2024-02-21,YouTube,21484.58265066083,12.0,1790381.887555069,52767.98669725603,29.27191361188371,147533.42685335554,2,0,0.1311408238696494,131140.8238696494
2024-02-22,YouTube,30212.01346593065,12.0,2517667.788827554,72994.35745053216,26.33525167646392,200316.5738147186,3,0,0.17805917672419433,178059.17672419432
2024-02-23,YouTube,21774.72044864141,12.0,1814560.0373867843,50783.08794026396,21.482845346372137,149350.55418418386,4,0,0.13275604816371897,132756.04816371898
2024-02-24,YouTube,26669.06416168287,12.0,2222422.013473572,71111.32600771822,26.8709758890609,179350.73546053757,5,1,0.1594228759649223,159422.8759649223
2024-02-25,YouTube,19258.42533447376,12.0,1604868.7778728134,42421.03597224991,19.579008933430185,133443.89993903553,6,1,0.11861679994580934,118616.79994580934
2024-02-26,YouTube,26807.304024423865,12.0,2233942.0020353217,77129.28705775533,22.184668783159943,180180.44458525,0,0,0.16016039518688885,160160.39518688884
2024-02-27,YouTube,15526.5992812673,12.0,1293883.273438942,41416.79525662181,31.488959429325657,109230.5680331163,1,0,0.09709383825165895,97093.83825165895
2024-02-28,YouTube,21764.92938102393,12.0,1813744.1150853275,51402.12526079028,23.931587433962356,149289.3045231279,2,0,0.13270160402055817,132701.60402055818
2024-02-29,YouTube,28170.46269442061,12.0,2347538.557868384,72015.02304019715,32.54368661147623,188311.0787823792,3,0,0.16738762558433706,167387.62558433707
2024-03-01,YouTube,16500.899118875503,12.0,1375074.9265729585,41375.33073306997,25.79354112269345,115624.96207792591,4,0,0.10277774406926748,102777.74406926749
2024-03-02,YouTube,18584.279378680872,12.0,1548689.948223406,46576.31433505149,19.924117850090624,129125.358310084,5,1,0.11477809627563024,114778.09627563023
2024-03-03,YouTube,18617.29489293304,12.0,1551441.2410777537,49308.52910337519,25.128917412659163,129337.41932597634,6,1,0.11496659495642342,114966.59495642342
2024-03-04,YouTube,27200.34622821436,12.0,2266695.5190178626,55524.26987937746,34.01610396280484,182534.249914086,0,0,0.1622526665902987,162252.6665902987
2024-03-05,YouTube,20772.548112129563,12.0,1731045.676010797,57198.30734590351,23.68612683237779,143055.3026694949,1,0,0.12716026903955102,127160.26903955101
2024-03-06,YouTube,27659.10976115603,12.0,2304925.813429669,58297.25961087701,25.95603411472481,185271.90619505945,2,0,0.16468613884005281,164686.13884005282
2024-03-07,YouTube,36235.54079280952,12.0,3019628.399400793,89967.89563284056,25.538192880233893,234571.0146778836,3,0,0.20850756860256317,208507.56860256317
2024-03-08,YouTube,26234.9975293275,12.0,2186249.794110625,73918.7024705054,21.979342567787064,176739.26684913196,4,0,0.15710157053256177,157101.57053256177
2024-03-09,YouTube,25237.52173855125,12.0,2103126.8115459373,63170.04895577696,29.585200676669498,170702.25194399228,5,1,0.15173533506132647,151735.33506132648
2024-03-10,YouTube,22131.973357069124,12.0,1844331.1130890937,60644.419075144855,24.91447966533153,151581.99506400753,6,1,0.1347395511680067,134739.5511680067
2024-03-11,YouTube,24840.287056303467,12.0,2070023.9213586224,64757.88574282873,28.306810973294272,168284.0653772078,0,0,0.14958583589085137,149585.83589085136
2024-03-12,YouTube,27981.505170144508,12.0,2331792.097512042,65791.75023010984,19.26171693065953,187189.53786073544,1,0,0.16639070032065373,166390.70032065373
2024-03-13,YouTube,31439.27158769901,12.0,2619939.2989749177,75110.01705662535,25.9247080945131,207435.8747407071,2,0,0.1843874442139619,184387.4442139619
2024-03-14,YouTube,6898.403886289441,12.0,574866.99052412,19457.781243222544,16.430463121882852,50278.99663285379,3,0,0.04469244145142559,44692.44145142559
2024-03-15,YouTube,40021.34740773922,12.0,3335112.283978268,92845.08150962218,30.76775987151124,255236.53092541188,4,0,0.2268769163781439,226876.91637814388
2024-03-16,YouTube,27637.00471397053,12.0,2303083.726164211,79386.13309084419,29.49237099257752,185140.2349159461,5,1,0.16456909770306316,164569.09770306316
2024-03-17,YouTube,18148.28070690499,12.0,1512356.725575416,38422.82756309025,32.36854535248394,126319.42797324355,6,1,0.11228393597621658,112283.93597621658
2024-03-18,YouTube,39318.39107869213,12.0,3276532.589891011,78994.56999152304,20.433706323915885,251448.4418252807,0,0,0.22350972606691616,223509.72606691616
2024-03-19,YouTube,14419.01991127884,12.0,1201584.99260657,33313.52221772567,15.903889094577352,101898.11553866802,1,0,0.09057610270103825,90576.10270103825
2024-03-20,YouTube,16662.340656761222,12.0,1388528.3880634352,36540.74993896675,24.06930572451249,116679.50849056894,2,0,0.10371511865828352,103715.11865828352
2024-03-21,YouTube,20612.55195120778,12.0,1717712.6626006484,44907.66931246297,16.134110302441368,142045.39418290922,3,0,0.12626257260703042,126262.57260703042
2024-03-22,YouTube,26936.37943891892,12.0,2244698.2865765765,66834.93808450451,28.26836779302508,180954.2867229691,4,0,0.16084825486486143,160848.25486486143
2024-03-23,YouTube,35485.630087977755,12.0,2957135.840664813,82909.06999953248,32.46223035682441,230399.55800856932,5,1,0.20479960711872833,204799.60711872834
2024-03-24,YouTube,30209.556010055778,12.0,2517463.000837981,59821.44770683057,29.857369695868364,200302.24499178192,6,1,0.17804643999269507,178046.43999269506
2024-03-25,YouTube,24304.837116570623,12.0,2025403.093047552,51585.11007334557,21.09391213500444,165011.7931224499,0,0,0.1466771494421777,146677.1494421777
2024-03-26,YouTube,24047.0635226216,12.0,2003921.9602184664,60082.99956294208,30.31485754005857,163431.25821622915,1,0,0.145272229525537,145272.229525537
2024-03-27,YouTube,30744.22801867355,12.0,2562019.001556129,69654.20312950938,28.61812566126161,203412.8833329097,2,0,0.1808114518514753,180811.45185147529
2024-03-28,YouTube,30111.0393700018,12.0,2509253.280833483,80026.56385288881,30.029184567062668,199727.5768651988,3,0,0.17753562388017674,177535.62388017675
2024-03-29,YouTube,19129.153788632782,12.0,1594096.1490527322,43991.56180391021,16.639338694931133,132617.67255331832,4,0,0.11788237560294963,117882.37560294963
2024-03-30,YouTube,25019.03762595884,12.0,2084919.802163237,64584.21146212266,32.685671935741766,169373.209322397,5,1,0.15055396384213068,150553.96384213067
2024-03-31,YouTube,21585.972198421983,12.0,1798831.0165351653,55481.118908411874,16.792788323527212,148168.92705736292,6,1,0.13170571293987818,131705.71293987817
2024-04-01,YouTube,35698.178000889646,12.0,2974848.1667408035,73305.76329652032,20.23186360190924,231584.5264083563,0,0,0.20585291236298336,205852.91236298336
2024-04-02,YouTube,33135.88305874249,12.0,2761323.588228541,91178.01015330576,28.56484673763965,217158.7483607093,1,0,0.19302999854285272,193029.99854285273
2024-04-03,YouTube,28354.079703295534,12.0,2362839.975274628,75484.16261903409,30.91551595777072,189399.23098121383,2,0,0.1683548719833012,168354.87198330121
2024-04-04,YouTube,25356.33203060678,12.0,2113027.669217232,61968.97280372809,34.402510592366866,171423.9619279946,3,0,0.1523768550471063,152376.8550471063
2024-04-05,YouTube,30098.357578370604,12.0,2508196.4648642167,77798.0146564896,24.289699020263065,199653.5670465692,4,0,0.1774698373747282,177469.8373747282
2024-04-06,YouTube,21696.14573906402,12.0,1808012.1449220015,57944.50206566625,32.277184964804185,148858.87604397655,5,1,0.13231900092797916,132319.00092797916
2024-04-07,YouTube,17348.136023191466,12.0,1445678.0019326222,42851.06893076466,19.05680612021534,121143.38725626172,6,1,0.10768301089445487,107683.01089445487
2024-04-08,YouTube,24244.074071201365,12.0,2020339.505933447,60121.63609305353,20.74019692648202,164639.5312000338,0,0,0.14634624995558562,146346.24995558563
2024-04-09,YouTube,40988.74553542658,12.0,3415728.7946188813,92048.79767911356,31.517412690017284,260413.49356114407,1,0,0.23147866094323916,231478.66094323917
2024-04-10,YouTube,29352.42154660447,12.0,2446035.128883706,76532.40732357424,27.75611577906205,195286.56117030224,2,0,0.17358805437360197,173588.05437360198
2024-04-11,YouTube,28638.110646678848,12.0,2386509.2205565707,66615.01708864285,21.77277020338892,191079.180430077,3,0,0.16984816038229067,169848.16038229066
2024-04-12,YouTube,28210.00066606073,12.0,2350833.388838394,63563.25871730621,20.481690394166943,188545.52962632728,4,0,0.16759602633451315,167596.02633451315
